heading pitch roll
Heading: 100.6, Pitch: -1.6, Roll: 1.3
Heading: 100.6, Pitch: -1.6, Roll: 1.3
Heading: 100.7, Pitch: -1.7, Roll: 1.2
Heading: 100.7, Pitch: -1.7, Roll: 1.2
Heading: 100.3, Pitch: -1.6, Roll: 1.5
Heading: 100.3, Pitch: -1.6, Roll: 1.5
Heading: 100.5, Pitch: -1.5, Roll: 1
Heading: 100.5, Pitch: -1.5, Roll: 1
Heading: 100.4, Pitch: -1.6, Roll: 1.4
Heading: 100.4, Pitch: -1.6, Roll: 1.4
Heading: 100.3, Pitch: -1.5, Roll: 1.5
Heading: 100.3, Pitch: -1.5, Roll: 1.5
Heading: 100.4, Pitch: -1.6, Roll: 1.3
Heading: 100.4, Pitch: -1.6, Roll: 1.3
Heading: 100.4, Pitch: -1.6, Roll: 1.3
Heading: 100.4, Pitch: -1.6, Roll: 1.3
Heading: 100.5, Pitch: -1.8, Roll: 1.2
Heading: 100.5, Pitch: -1.8, Roll: 1.2
Heading: 100.4, Pitch: -1.6, Roll: 1.5
Heading: 100.4, Pitch: -1.6, Roll: 1.5
Heading: 100.2, Pitch: -1.6, Roll: 1.5
Heading: 100.2, Pitch: -1.6, Roll: 1.5
Heading: 100.3, Pitch: -1.3, Roll: 1.3
Heading: 100.2, Pitch: -1.5, Roll: 1.5
Heading: 100.2, Pitch: -1.5, Roll: 1.5
Heading: 100.4, Pitch: -1.7, Roll: 1.3
Heading: 100.4, Pitch: -1.7, Roll: 1.3
Heading: 100.3, Pitch: -1.6, Roll: 1.5
Heading: 100.3, Pitch: -1.6, Roll: 1.5
Heading: 100.4, Pitch: -1.5, Roll: 1.5
Heading: 100.4, Pitch: -1.5, Roll: 1.5
Heading: 100.3, Pitch: -1.6, Roll: 1.7
Heading: 100.3, Pitch: -1.6, Roll: 1.7
Heading: 100.5, Pitch: -1.7, Roll: 1.4
Heading: 100.5, Pitch: -1.7, Roll: 1.4
Heading: 100.4, Pitch: -1.5, Roll: 1.3
Heading: 100.4, Pitch: -1.5, Roll: 1.3
Heading: 100.5, Pitch: -1.9, Roll: 1.3
Heading: 100.5, Pitch: -1.9, Roll: 1.3
Heading: 100.5, Pitch: -1.5, Roll: 1.2
Heading: 100.5, Pitch: -1.5, Roll: 1.2
Heading: 100.5, Pitch: -1.6, Roll: 1.2
Heading: 100.5, Pitch: -1.6, Roll: 1.2
Heading: 100.5, Pitch: -1.5, Roll: 1.3
Heading: 100.5, Pitch: -1.5, Roll: 1.3
Heading: 100.5, Pitch: -1.4, Roll: 1.4
Heading: 100.5, Pitch: -1.4, Roll: 1.4
Heading: 100.5, Pitch: -1.6, Roll: 1.5
Heading: 100.5, Pitch: -1.6, Roll: 1.5
Heading: 100.5, Pitch: -1.7, Roll: 1.3
Heading: 100.5, Pitch: -1.7, Roll: 1.3
Heading: 100.4, Pitch: -1.4, Roll: 1.2
Heading: 100.4, Pitch: -1.4, Roll: 1.2
Heading: 100.5, Pitch: -1.3, Roll: 1.3
Heading: 100.5, Pitch: -1.3, Roll: 1.3
Heading: 100.5, Pitch: -1.7, Roll: 1.4
Heading: 100.5, Pitch: -1.7, Roll: 1.4
Heading: 100.6, Pitch: -1.3, Roll: 1.3
Heading: 100.6, Pitch: -1.3, Roll: 1.3
Heading: 100.7, Pitch: -1.5, Roll: 1.2
Heading: 100.7, Pitch: -1.5, Roll: 1.2
Heading: 100.5, Pitch: -1.5, Roll: 1.5
Heading: 100.5, Pitch: -1.5, Roll: 1.5
Heading: 100.6, Pitch: -1.5, Roll: 1.2
Heading: 100.6, Pitch: -1.5, Roll: 1.2
Heading: 100.5, Pitch: -1.5, Roll: 1.4
Heading: 100.5, Pitch: -1.5, Roll: 1.4
Heading: 100.5, Pitch: -1.5, Roll: 1.4
Heading: 100.5, Pitch: -1.5, Roll: 1.4
Heading: 100.5, Pitch: -1.6, Roll: 1.4
Heading: 100.5, Pitch: -1.6, Roll: 1.4
Heading: 100.5, Pitch: -1.5, Roll: 1.5
Heading: 100.5, Pitch: -1.5, Roll: 1.5
Heading: 100.5, Pitch: -1.7, Roll: 1.4
Heading: 100.5, Pitch: -1.7, Roll: 1.4
Heading: 100.6, Pitch: -1.5, Roll: 1.3
Heading: 100.6, Pitch: -1.5, Roll: 1.3
Heading: 100.4, Pitch: -1.5, Roll: 1.5
Heading: 100.4, Pitch: -1.5, Roll: 1.5
Heading: 100.6, Pitch: -1.5, Roll: 1.3
Heading: 100.6, Pitch: -1.5, Roll: 1.3
Heading: 100.5, Pitch: -1.5, Roll: 1.4
Heading: 100.5, Pitch: -1.5, Roll: 1.4
Heading: 100.5, Pitch: -1.4, Roll: 1.4
Heading: 100.5, Pitch: -1.4, Roll: 1.4
Heading: 100.7, Pitch: -1.7, Roll: 1.1
Heading: 100.7, Pitch: -1.7, Roll: 1.1
Heading: 100.5, Pitch: -1.3, Roll: 1.3
Heading: 100.5, Pitch: -1.3, Roll: 1.3
Heading: 100.6, Pitch: -1.6, Roll: 1.4
Heading: 100.6, Pitch: -1.6, Roll: 1.4
Heading: 100.9, Pitch: -1.5, Roll: 1.2
Heading: 100.9, Pitch: -1.5, Roll: 1.2
Heading: 100.9, Pitch: -1.5, Roll: 1.2
Heading: 100.9, Pitch: -1.5, Roll: 1.2
Heading: 100.8, Pitch: -1.6, Roll: 1.5
Heading: 100.8, Pitch: -1.6, Roll: 1.5
Heading: 100.7, Pitch: -1.6, Roll: 1.7
Heading: 100.7, Pitch: -1.6, Roll: 1.7
Heading: 100.9, Pitch: -1.6, Roll: 1.4
Heading: 100.9, Pitch: -1.6, Roll: 1.4
Heading: 100.8, Pitch: -1.4, Roll: 1.4
Heading: 100.8, Pitch: -1.4, Roll: 1.4
Heading: 100.9, Pitch: -1.2, Roll: 1.2
Heading: 100.9, Pitch: -1.2, Roll: 1.2
Heading: 100.9, Pitch: -1.6, Roll: 1.2
Heading: 100.9, Pitch: -1.6, Roll: 1.2
Heading: 100.9, Pitch: -1.6, Roll: 1.3
Heading: 100.9, Pitch: -1.6, Roll: 1.3
Heading: 100.9, Pitch: -1.7, Roll: 1.3
Heading: 100.9, Pitch: -1.7, Roll: 1.3
Heading: 100.9, Pitch: -1.7, Roll: 1.3
Heading: 100.8, Pitch: -1.5, Roll: 1.2
Heading: 100.8, Pitch: -1.5, Roll: 1.2
Heading: 100.7, Pitch: -1.6, Roll: 1.4
Heading: 100.7, Pitch: -1.6, Roll: 1.4
Heading: 101, Pitch: -1.2, Roll: 1.1
Heading: 101, Pitch: -1.2, Roll: 1.1
Heading: 100.8, Pitch: -1.6, Roll: 1.3
Heading: 100.8, Pitch: -1.6, Roll: 1.3
Heading: 101, Pitch: -1.6, Roll: 1.2
Heading: 101, Pitch: -1.6, Roll: 1.2
Heading: 100.9, Pitch: -1.5, Roll: 1.3
Heading: 100.9, Pitch: -1.5, Roll: 1.3
Heading: 100.9, Pitch: -1.5, Roll: 1.3
Heading: 100.9, Pitch: -1.5, Roll: 1.3
Heading: 100.9, Pitch: -1.6, Roll: 1.5
Heading: 100.9, Pitch: -1.6, Roll: 1.5
Heading: 100.8, Pitch: -1.6, Roll: 1.5
Heading: 100.8, Pitch: -1.6, Roll: 1.5
Heading: 100.8, Pitch: -1.3, Roll: 1.3
Heading: 100.8, Pitch: -1.3, Roll: 1.3
Heading: 100.8, Pitch: -1.3, Roll: 1.3
Heading: 100.8, Pitch: -1.3, Roll: 1.3
Heading: 101.1, Pitch: -1.5, Roll: 1.5
Heading: 101.1, Pitch: -1.5, Roll: 1.5
Heading: 101.1, Pitch: -1.5, Roll: 1.6
Heading: 101.1, Pitch: -1.5, Roll: 1.6
Heading: 101.1, Pitch: -1.2, Roll: 1.6
Heading: 101.1, Pitch: -1.2, Roll: 1.6
Heading: 101.3, Pitch: -2, Roll: 1.3
Heading: 101.3, Pitch: -2, Roll: 1.3
Heading: 101.1, Pitch: -1.4, Roll: 1.5
Heading: 101.1, Pitch: -1.4, Roll: 1.5
Heading: 101.3, Pitch: -1.8, Roll: 1.2
Heading: 101.3, Pitch: -1.8, Roll: 1.2
Heading: 101.3, Pitch: -1.3, Roll: 1.2
Heading: 101.3, Pitch: -1.3, Roll: 1.2
Heading: 101.2, Pitch: -1.6, Roll: 1.3
Heading: 101.2, Pitch: -1.6, Roll: 1.3
Heading: 101.2, Pitch: -1.6, Roll: 1.3
Heading: 101.2, Pitch: -1.6, Roll: 1.3
Heading: 101, Pitch: -1.3, Roll: 1.5
Heading: 101, Pitch: -1.3, Roll: 1.5
Heading: 101.2, Pitch: -1.7, Roll: 1.3
Heading: 101.2, Pitch: -1.7, Roll: 1.3
Heading: 101.2, Pitch: -1.6, Roll: 1.5
Heading: 101.2, Pitch: -1.6, Roll: 1.5
Heading: 101, Pitch: -1.3, Roll: 1.6
Heading: 101, Pitch: -1.3, Roll: 1.6
Heading: 101.2, Pitch: -1.6, Roll: 1.3
Heading: 101.2, Pitch: -1.6, Roll: 1.3
Heading: 101.1, Pitch: -1.6, Roll: 1.5
Heading: 101.1, Pitch: -1.6, Roll: 1.5
Heading: 101.2, Pitch: -1.6, Roll: 1.2
Heading: 101.2, Pitch: -1.6, Roll: 1.2
Heading: 101.1, Pitch: -1.5, Roll: 1.5
Heading: 101.1, Pitch: -1.5, Roll: 1.5
Heading: 101.2, Pitch: -1.6, Roll: 1.3
Heading: 101.2, Pitch: -1.6, Roll: 1.3
Heading: 101.1, Pitch: -1.4, Roll: 1.3
Heading: 101.1, Pitch: -1.4, Roll: 1.3
Heading: 101.1, Pitch: -1.5, Roll: 1.6
Heading: 101.1, Pitch: -1.5, Roll: 1.6
Heading: 101.1, Pitch: -1.4, Roll: 1.3
Heading: 101.1, Pitch: -1.4, Roll: 1.3
Heading: 101.1, Pitch: -1.6, Roll: 1.3
Heading: 101.1, Pitch: -1.6, Roll: 1.3
Heading: 101.1, Pitch: -1.2, Roll: 1.4
Heading: 101.1, Pitch: -1.2, Roll: 1.4
Heading: 101.1, Pitch: -1.5, Roll: 1.6
Heading: 101.1, Pitch: -1.5, Roll: 1.6
Heading: 101, Pitch: -1.5, Roll: 1.8
Heading: 101, Pitch: -1.5, Roll: 1.8
Heading: 101.3, Pitch: -1.8, Roll: 1
Heading: 101.3, Pitch: -1.8, Roll: 1
Heading: 101.1, Pitch: -1.5, Roll: 1.5
Heading: 101.1, Pitch: -1.5, Roll: 1.5
Heading: 101.1, Pitch: -1.7, Roll: 1.3
Heading: 101.1, Pitch: -1.7, Roll: 1.3
Heading: 101.1, Pitch: -1.3, Roll: 1.3
Heading: 101.1, Pitch: -1.3, Roll: 1.3
Heading: 101.1, Pitch: -1.6, Roll: 1.3
Heading: 101.1, Pitch: -1.6, Roll: 1.3
Heading: 100.9, Pitch: -1.5, Roll: 1.4
Heading: 100.9, Pitch: -1.5, Roll: 1.4
Heading: 101, Pitch: -1.2, Roll: 1.2
Heading: 101, Pitch: -1.3, Roll: 1.3
Heading: 101, Pitch: -1.3, Roll: 1.3
Heading: 101.1, Pitch: -1.2, Roll: 1.3
Heading: 101.1, Pitch: -1.2, Roll: 1.3
Heading: 101.1, Pitch: -1.5, Roll: 1.5
Heading: 101.1, Pitch: -1.5, Roll: 1.5
Heading: 100.9, Pitch: -1.5, Roll: 1.7
Heading: 100.9, Pitch: -1.5, Roll: 1.7
Heading: 100.9, Pitch: -1.5, Roll: 1.3
Heading: 100.9, Pitch: -1.5, Roll: 1.3
Heading: 100.7, Pitch: -1.6, Roll: 1.7
Heading: 100.7, Pitch: -1.6, Roll: 1.7
Heading: 100.9, Pitch: -1.6, Roll: 1.1
Heading: 100.9, Pitch: -1.6, Roll: 1.1
Heading: 100.3, Pitch: -1.5, Roll: 1.5
Heading: 100.3, Pitch: -1.5, Roll: 1.5
Heading: 100.3, Pitch: -1.5, Roll: 1.3
Heading: 100.3, Pitch: -1.5, Roll: 1.3
Heading: 100.2, Pitch: -1.3, Roll: 1.4
Heading: 100.2, Pitch: -1.3, Roll: 1.4
Heading: 100.2, Pitch: -1.5, Roll: 1.5
Heading: 100.2, Pitch: -1.5, Roll: 1.5
Heading: 100.3, Pitch: -1.5, Roll: 1.3
Heading: 100.3, Pitch: -1.5, Roll: 1.3
Heading: 100.3, Pitch: -1.5, Roll: 1.5
Heading: 100.3, Pitch: -1.5, Roll: 1.5
Heading: 100.2, Pitch: -1.8, Roll: 1.6
Heading: 100.2, Pitch: -1.8, Roll: 1.6
Heading: 100.2, Pitch: -1.5, Roll: 1.4
Heading: 100.2, Pitch: -1.5, Roll: 1.4
Heading: 100.1, Pitch: -1.4, Roll: 1.5
Heading: 100.1, Pitch: -1.4, Roll: 1.5
Heading: 100.2, Pitch: -1.5, Roll: 1.4
Heading: 100.2, Pitch: -1.5, Roll: 1.4
Heading: 100.1, Pitch: -1.5, Roll: 1.3
Heading: 100.1, Pitch: -1.5, Roll: 1.3
Heading: 100.1, Pitch: -1.5, Roll: 1.5
Heading: 100.1, Pitch: -1.5, Roll: 1.5
Heading: 100.2, Pitch: -1.7, Roll: 1.2
Heading: 100.2, Pitch: -1.7, Roll: 1.2
Heading: 100.1, Pitch: -1.5, Roll: 1.5
Heading: 100.1, Pitch: -1.5, Roll: 1.5
Heading: 100, Pitch: -1.5, Roll: 1.6
Heading: 100, Pitch: -1.5, Roll: 1.6
Heading: 100.1, Pitch: -1.5, Roll: 1.3
Heading: 100.1, Pitch: -1.5, Roll: 1.3
Heading: 100, Pitch: -1.6, Roll: 1.5
Heading: 100, Pitch: -1.6, Roll: 1.5
Heading: 100.2, Pitch: -1.5, Roll: 1.4
Heading: 100.2, Pitch: -1.5, Roll: 1.4
Heading: 100.2, Pitch: -1.5, Roll: 1.5
Heading: 100.2, Pitch: -1.5, Roll: 1.5
Heading: 100.2, Pitch: -1.6, Roll: 1.5
Heading: 100.2, Pitch: -1.6, Roll: 1.5
Heading: 100.2, Pitch: -1.5, Roll: 1.4
Heading: 100.2, Pitch: -1.5, Roll: 1.4
Heading: 100.2, Pitch: -1.5, Roll: 1.4
Heading: 100.2, Pitch: -1.5, Roll: 1.4
Heading: 100.1, Pitch: -1.7, Roll: 1.6
Heading: 100.1, Pitch: -1.7, Roll: 1.6
Heading: 100.1, Pitch: -1.5, Roll: 1.3
Heading: 100.1, Pitch: -1.5, Roll: 1.3
Heading: 100.1, Pitch: -1.6, Roll: 1.5
Heading: 100.1, Pitch: -1.6, Roll: 1.5
Heading: 100.1, Pitch: -1.5, Roll: 1.5
Heading: 100.1, Pitch: -1.5, Roll: 1.5
Heading: 100.3, Pitch: -1.6, Roll: 1.2
Heading: 100.3, Pitch: -1.6, Roll: 1.2
Heading: 100.1, Pitch: -1.5, Roll: 1.4
Heading: 100.1, Pitch: -1.5, Roll: 1.4
Heading: 100.1, Pitch: -1.5, Roll: 1.5
Heading: 100.1, Pitch: -1.5, Roll: 1.5
Heading: 100.2, Pitch: -1.3, Roll: 1.6
Heading: 100.2, Pitch: -1.3, Roll: 1.6
Heading: 100.2, Pitch: -1.7, Roll: 1.3
Heading: 100.2, Pitch: -1.7, Roll: 1.3
Heading: 100.2, Pitch: -1.8, Roll: 1.4
Heading: 100.2, Pitch: -1.8, Roll: 1.4
Heading: 100.2, Pitch: -1.5, Roll: 1.5
Heading: 100.2, Pitch: -1.5, Roll: 1.5
Heading: 100.1, Pitch: -1.3, Roll: 1.5
Heading: 100.1, Pitch: -1.3, Roll: 1.5
Heading: 100.1, Pitch: -1.6, Roll: 1.5
Heading: 100.1, Pitch: -1.6, Roll: 1.5
Heading: 100.2, Pitch: -1.6, Roll: 1.2
Heading: 100.2, Pitch: -1.6, Roll: 1.2
Heading: 100.2, Pitch: -1.5, Roll: 1.3
Heading: 100.3, Pitch: -1.7, Roll: 1.2
Heading: 100.3, Pitch: -1.7, Roll: 1.2
Heading: 100.3, Pitch: -1.7, Roll: 1.3
Heading: 100.3, Pitch: -1.7, Roll: 1.3
Heading: 100.2, Pitch: -1.3, Roll: 1.4
Heading: 100.2, Pitch: -1.3, Roll: 1.4
Heading: 100.2, Pitch: -1.4, Roll: 1.5
Heading: 100.2, Pitch: -1.4, Roll: 1.5
Heading: 100.2, Pitch: -1.5, Roll: 1.5
Heading: 100.2, Pitch: -1.5, Roll: 1.5
Heading: 100.2, Pitch: -1.4, Roll: 1.5
Heading: 100.2, Pitch: -1.4, Roll: 1.5
Heading: 100.2, Pitch: -1.7, Roll: 1.5
Heading: 100.2, Pitch: -1.7, Roll: 1.5
Heading: 100.2, Pitch: -1.6, Roll: 1.5
Heading: 100.2, Pitch: -1.6, Roll: 1.5
Heading: 100.2, Pitch: -1.3, Roll: 1.3
Heading: 100.2, Pitch: -1.3, Roll: 1.3
Heading: 100.2, Pitch: -1.6, Roll: 1.5
Heading: 100.2, Pitch: -1.6, Roll: 1.5
Heading: 100.3, Pitch: -0.8, Roll: 1.3
Heading: 100.3, Pitch: -0.8, Roll: 1.3
Heading: 100.3, Pitch: -1.3, Roll: 1.4
Heading: 100.3, Pitch: -1.3, Roll: 1.4
Heading: 100.5, Pitch: -1.5, Roll: 1.1
Heading: 100.5, Pitch: -1.5, Roll: 1.1
Heading: 100.3, Pitch: -1.5, Roll: 1.3
Heading: 100.3, Pitch: -1.5, Roll: 1.3
Heading: 100.3, Pitch: -1.5, Roll: 1.3
Heading: 100.3, Pitch: -1.5, Roll: 1.3
Heading: 100.3, Pitch: -1.5, Roll: 1.2
Heading: 100.3, Pitch: -1.5, Roll: 1.2
Heading: 100.2, Pitch: -1.7, Roll: 1.5
Heading: 100.2, Pitch: -1.7, Roll: 1.5
Heading: 100.3, Pitch: -1.3, Roll: 1.3
Heading: 100.3, Pitch: -1.3, Roll: 1.3
Heading: 100.2, Pitch: -1.2, Roll: 1.3
Heading: 100.2, Pitch: -1.2, Roll: 1.3
Heading: 100.3, Pitch: -1.4, Roll: 1.2
Heading: 100.3, Pitch: -1.4, Roll: 1.2
Heading: 100.3, Pitch: -1.5, Roll: 1.2
Heading: 100.3, Pitch: -1.5, Roll: 1.2
Heading: 100.3, Pitch: -1.6, Roll: 1.2
Heading: 100.3, Pitch: -1.6, Roll: 1.2
Heading: 100.3, Pitch: -1.5, Roll: 1.4
Heading: 100.3, Pitch: -1.5, Roll: 1.4
Heading: 100.3, Pitch: -1.7, Roll: 1.2
Heading: 100.3, Pitch: -1.7, Roll: 1.2
Heading: 100.2, Pitch: -1.6, Roll: 1.4
Heading: 100.2, Pitch: -1.6, Roll: 1.4
Heading: 100.2, Pitch: -1.5, Roll: 1.3
Heading: 100.2, Pitch: -1.5, Roll: 1.3
Heading: 100.1, Pitch: -1.7, Roll: 1.6
Heading: 100.1, Pitch: -1.7, Roll: 1.6
Heading: 100.3, Pitch: -1.5, Roll: 1.3
Heading: 100.3, Pitch: -1.5, Roll: 1.3
Heading: 100.3, Pitch: -1.7, Roll: 1.3
Heading: 100.3, Pitch: -1.7, Roll: 1.3
Heading: 100.3, Pitch: -1.5, Roll: 1.3
Heading: 100.3, Pitch: -1.5, Roll: 1.3
Heading: 100.2, Pitch: -1.6, Roll: 1.4
Heading: 100.2, Pitch: -1.6, Roll: 1.4
Heading: 100.3, Pitch: -1.4, Roll: 1.2
Heading: 100.3, Pitch: -1.4, Roll: 1.2
Heading: 100.3, Pitch: -1.5, Roll: 1.2
Heading: 100.3, Pitch: -1.5, Roll: 1.2
Heading: 100.2, Pitch: -1.5, Roll: 1.6
Heading: 100.2, Pitch: -1.5, Roll: 1.6
Heading: 100.2, Pitch: -1.5, Roll: 1.6
Heading: 100.2, Pitch: -1.5, Roll: 1.6
Heading: 100.2, Pitch: -1.6, Roll: 1.5
Heading: 100.2, Pitch: -1.6, Roll: 1.5
Heading: 100.3, Pitch: -1.4, Roll: 1.2
Heading: 100.3, Pitch: -1.4, Roll: 1.2
Heading: 100.3, Pitch: -1.5, Roll: 1.3
Heading: 100.3, Pitch: -1.5, Roll: 1.3
Heading: 100.1, Pitch: -1.2, Roll: 1.7
Heading: 100.1, Pitch: -1.2, Roll: 1.7
Heading: 100.5, Pitch: -1.6, Roll: 0.8
Heading: 100.5, Pitch: -1.6, Roll: 0.8
Heading: 100, Pitch: -1.5, Roll: 1.4
Heading: 100, Pitch: -1.5, Roll: 1.4
Heading: 100.1, Pitch: -1.6, Roll: 1.1
Heading: 100.1, Pitch: -1.6, Roll: 1.1
Heading: 100, Pitch: -1.5, Roll: 1.5
Heading: 100, Pitch: -1.5, Roll: 1.5
Heading: 100, Pitch: -1.3, Roll: 1.2
Heading: 100, Pitch: -1.7, Roll: 1.5
Heading: 100, Pitch: -1.7, Roll: 1.5
Heading: 100.4, Pitch: -1.3, Roll: 1.3
Heading: 100.4, Pitch: -1.3, Roll: 1.3
Heading: 100.4, Pitch: -1.3, Roll: 1.1
Heading: 100.4, Pitch: -1.3, Roll: 1.1
Heading: 100.2, Pitch: -1.4, Roll: 1.9
Heading: 100.2, Pitch: -1.4, Roll: 1.9
Heading: 100.5, Pitch: -1.7, Roll: 1.2
Heading: 100.5, Pitch: -1.7, Roll: 1.2
Heading: 100.3, Pitch: -1.2, Roll: 1.5
Heading: 100.3, Pitch: -1.2, Roll: 1.5
Heading: 100.4, Pitch: -1.7, Roll: 1.4
Heading: 100.4, Pitch: -1.7, Roll: 1.4
Heading: 100.1, Pitch: -1.7, Roll: 1.7
Heading: 100.1, Pitch: -1.7, Roll: 1.7
Heading: 100.4, Pitch: -1.5, Roll: 1.3
Heading: 100.4, Pitch: -1.5, Roll: 1.3
Heading: 100.1, Pitch: -1.9, Roll: 1.6
Heading: 100.1, Pitch: -1.9, Roll: 1.6
Heading: 100.1, Pitch: -1.6, Roll: 1.7
Heading: 100.1, Pitch: -1.6, Roll: 1.7
Heading: 100.2, Pitch: -1.5, Roll: 1.4
Heading: 100.2, Pitch: -1.5, Roll: 1.4
Heading: 100, Pitch: -1.5, Roll: 1.7
Heading: 100, Pitch: -1.5, Roll: 1.7
Heading: 100.2, Pitch: -1.7, Roll: 1.6
Heading: 100.2, Pitch: -1.7, Roll: 1.6
Heading: 100.1, Pitch: -1.6, Roll: 1.5
Heading: 100.1, Pitch: -1.6, Roll: 1.5
Heading: 100.3, Pitch: -1.6, Roll: 1.3
Heading: 100.3, Pitch: -1.6, Roll: 1.3
Heading: 100.2, Pitch: -1.6, Roll: 1.5
Heading: 100.2, Pitch: -1.6, Roll: 1.5
Heading: 100.2, Pitch: -1.6, Roll: 1.3
Heading: 100.2, Pitch: -1.6, Roll: 1.3
Heading: 100.1, Pitch: -1.6, Roll: 1.3
Heading: 100.1, Pitch: -1.6, Roll: 1.3
Heading: 100, Pitch: -1.5, Roll: 1.4
Heading: 100, Pitch: -1.5, Roll: 1.4
Heading: 100.1, Pitch: -1.5, Roll: 1.3
Heading: 100.1, Pitch: -1.5, Roll: 1.3
Heading: 100, Pitch: -1.2, Roll: 1.4
Heading: 100, Pitch: -1.2, Roll: 1.4
Heading: 100.1, Pitch: -1.5, Roll: 1.3
Heading: 100.1, Pitch: -1.5, Roll: 1.3
Heading: 100, Pitch: -1.5, Roll: 1.5
Heading: 100, Pitch: -1.5, Roll: 1.5
Heading: 99.9, Pitch: -1.5, Roll: 1.4
Heading: 99.9, Pitch: -1.5, Roll: 1.4
Heading: 100, Pitch: -1.6, Roll: 1.3
Heading: 100, Pitch: -1.6, Roll: 1.3
Heading: 100, Pitch: -1.5, Roll: 1.3
Heading: 100, Pitch: -1.5, Roll: 1.3
Heading: 100, Pitch: -1.3, Roll: 1.3
Heading: 100, Pitch: -1.3, Roll: 1.3
Heading: 100, Pitch: -1.5, Roll: 1.3
Heading: 100, Pitch: -1.5, Roll: 1.3
Heading: 100.1, Pitch: -1.7, Roll: 1.3
Heading: 100.1, Pitch: -1.7, Roll: 1.3
Heading: 100, Pitch: -1.5, Roll: 1.3
Heading: 100, Pitch: -1.5, Roll: 1.3
Heading: 100.1, Pitch: -1.5, Roll: 1.2
Heading: 100.1, Pitch: -1.5, Roll: 1.2
Heading: 100, Pitch: -1.2, Roll: 1.3
Heading: 100, Pitch: -1.2, Roll: 1.3
Heading: 99.9, Pitch: -1.6, Roll: 1.6
Heading: 99.9, Pitch: -1.6, Roll: 1.6
Heading: 99.8, Pitch: -1.2, Roll: 1.7
Heading: 99.8, Pitch: -1.2, Roll: 1.7
Heading: 99.9, Pitch: -1.6, Roll: 1.3
Heading: 99.9, Pitch: -1.6, Roll: 1.3
Heading: 100, Pitch: -1.5, Roll: 1.4
Heading: 100, Pitch: -1.5, Roll: 1.4
Heading: 100.1, Pitch: -1.8, Roll: 1.2
Heading: 100.1, Pitch: -1.8, Roll: 1.2
Heading: 99.9, Pitch: -1.5, Roll: 1.4
Heading: 99.9, Pitch: -1.5, Roll: 1.4
Heading: 100, Pitch: -1.6, Roll: 1.3
Heading: 100, Pitch: -1.6, Roll: 1.3
Heading: 100, Pitch: -1.7, Roll: 1.2
Heading: 100, Pitch: -1.7, Roll: 1.2
Heading: 99.8, Pitch: -1.6, Roll: 1.7
Heading: 99.8, Pitch: -1.6, Roll: 1.7
Heading: 99.8, Pitch: -1.5, Roll: 1.5
Heading: 100, Pitch: -1.6, Roll: 1.3
Heading: 100, Pitch: -1.6, Roll: 1.3
Heading: 99.9, Pitch: -1.5, Roll: 1.4
Heading: 99.9, Pitch: -1.5, Roll: 1.4
Heading: 99.9, Pitch: -1.7, Roll: 1.6
Heading: 99.9, Pitch: -1.7, Roll: 1.6
Heading: 100, Pitch: -1.6, Roll: 1.2
Heading: 100, Pitch: -1.6, Roll: 1.2
Heading: 100, Pitch: -1.8, Roll: 1.3
Heading: 100, Pitch: -1.8, Roll: 1.3
Heading: 99.7, Pitch: -1.5, Roll: 1.9
Heading: 99.7, Pitch: -1.5, Roll: 1.9
Heading: 100.1, Pitch: -1.5, Roll: 1.2
Heading: 100.1, Pitch: -1.5, Roll: 1.2
Heading: 99.9, Pitch: -1.3, Roll: 1.5
Heading: 99.9, Pitch: -1.3, Roll: 1.5
Heading: 100.1, Pitch: -1.7, Roll: 1.3
Heading: 100.1, Pitch: -1.7, Roll: 1.3
Heading: 99.9, Pitch: -1.4, Roll: 1.4
Heading: 99.9, Pitch: -1.4, Roll: 1.4
Heading: 99.9, Pitch: -1.5, Roll: 1.5
Heading: 99.9, Pitch: -1.5, Roll: 1.5
Heading: 100, Pitch: -1.5, Roll: 1.3
Heading: 100, Pitch: -1.5, Roll: 1.3
Heading: 99.9, Pitch: -1.6, Roll: 1.4
Heading: 99.9, Pitch: -1.6, Roll: 1.4
Heading: 99.9, Pitch: -1.6, Roll: 1.5
Heading: 99.9, Pitch: -1.6, Roll: 1.5
Heading: 100, Pitch: -1.3, Roll: 1.4
Heading: 100, Pitch: -1.3, Roll: 1.4
Heading: 100.2, Pitch: -1.6, Roll: 1.4
Heading: 100.2, Pitch: -1.6, Roll: 1.4
Heading: 100.1, Pitch: -1.4, Roll: 1.4
Heading: 100.1, Pitch: -1.4, Roll: 1.4
Heading: 100.1, Pitch: -1.4, Roll: 1.5
Heading: 100.1, Pitch: -1.4, Roll: 1.5
Heading: 100.2, Pitch: -1.6, Roll: 1.2
Heading: 100.2, Pitch: -1.6, Roll: 1.2
Heading: 100.2, Pitch: -1.6, Roll: 1.5
Heading: 100.2, Pitch: -1.6, Roll: 1.5
Heading: 100, Pitch: -1.5, Roll: 1.3
Heading: 100, Pitch: -1.5, Roll: 1.3
Heading: 100.1, Pitch: -1.6, Roll: 1.3
Heading: 100.1, Pitch: -1.6, Roll: 1.3
Heading: 100.1, Pitch: -1.4, Roll: 1.4
Heading: 100.1, Pitch: -1.4, Roll: 1.4
Heading: 100.1, Pitch: -1.5, Roll: 1.3
Heading: 100.1, Pitch: -1.5, Roll: 1.3
